,Unnamed: 0,city,hazard,service,ethnicity,distance,pop_perc_cum,pop_perc
5807,5807,seattle,base,supermarket,american_indian,1.51169,87.02602992,5.636400902
5808,5808,seattle,base,supermarket,american_indian,1.72766,91.00225456,3.976224636
5809,5809,seattle,base,supermarket,american_indian,1.94363,93.37979094,2.37753638
5810,5810,seattle,base,supermarket,american_indian,2.1596,96.08526337,2.705472433
5811,5811,seattle,base,supermarket,american_indian,2.37557,97.21254355,1.12728018
5812,5812,seattle,base,supermarket,american_indian,2.59154,98.21684771,1.004304161
5813,5813,seattle,base,supermarket,american_indian,2.80751,98.87271982,0.655872105
5814,5814,seattle,base,supermarket,american_indian,3.02348,99.15966387,0.286944046
5815,5815,seattle,base,supermarket,american_indian,3.23945,99.56958393,0.409920066
5816,5816,seattle,base,supermarket,american_indian,3.45542,99.73355196,0.163968026
5817,5817,seattle,base,supermarket,american_indian,3.67139,99.75404796,0.020496003
5818,5818,seattle,base,supermarket,american_indian,3.88736,100.0,0.245952039
5819,5819,seattle,base,supermarket,american_indian,4.10333,100.0,0.0
5820,5820,seattle,base,supermarket,american_indian,4.3193,100.0,0.0
5821,5821,seattle,base,supermarket,american_indian,4.53527,100.0,0.0
5822,5822,seattle,base,supermarket,american_indian,4.75124,100.0,0.0
5823,5823,seattle,base,supermarket,american_indian,4.96721,100.0,0.0
5824,5824,seattle,base,supermarket,american_indian,5.18318,100.0,0.0
5825,5825,seattle,base,supermarket,american_indian,5.39915,100.0,0.0
5826,5826,seattle,base,supermarket,american_indian,5.61512,100.0,0.0
5827,5827,seattle,base,supermarket,american_indian,5.83109,100.0,0.0
5828,5828,seattle,base,supermarket,american_indian,6.04706,100.0,0.0
5829,5829,seattle,base,supermarket,american_indian,6.26303,100.0,0.0
5830,5830,seattle,base,supermarket,american_indian,6.479,100.0,0.0
5831,5831,seattle,base,supermarket,american_indian,6.69497,100.0,0.0
5832,5832,seattle,base,supermarket,american_indian,6.91094,100.0,0.0
5833,5833,seattle,base,supermarket,american_indian,7.12691,100.0,0.0
5834,5834,seattle,base,supermarket,american_indian,7.34288,100.0,0.0
5835,5835,seattle,base,supermarket,american_indian,7.55885,100.0,0.0
5836,5836,seattle,base,supermarket,american_indian,7.77482,100.0,0.0
5837,5837,seattle,base,supermarket,american_indian,7.99079,100.0,0.0
5838,5838,seattle,base,supermarket,american_indian,8.20676,100.0,0.0
5839,5839,seattle,base,supermarket,american_indian,8.42273,100.0,0.0
5840,5840,seattle,base,supermarket,american_indian,8.6387,100.0,0.0
5841,5841,seattle,base,supermarket,american_indian,8.85467,100.0,0.0
5842,5842,seattle,base,supermarket,american_indian,9.07064,100.0,0.0
5843,5843,seattle,base,supermarket,american_indian,9.28661,100.0,0.0
5844,5844,seattle,base,supermarket,american_indian,9.50258,100.0,0.0
5845,5845,seattle,base,supermarket,american_indian,9.71855,100.0,0.0
5846,5846,seattle,base,supermarket,american_indian,9.93452,100.0,0.0
5847,5847,seattle,base,supermarket,american_indian,10.15049,100.0,0.0
5848,5848,seattle,base,supermarket,american_indian,10.36646,100.0,0.0
5849,5849,seattle,base,supermarket,american_indian,10.58243,100.0,0.0
5850,5850,seattle,base,supermarket,asian,-0.0001,3.121237272,3.121237272
5851,5851,seattle,base,supermarket,asian,0.21587,14.48745076,11.36621348
5852,5852,seattle,base,supermarket,asian,0.43184,27.02851198,12.54106122
5853,5853,seattle,base,supermarket,asian,0.64781,41.38971044,14.36119846
5854,5854,seattle,base,supermarket,asian,0.86378,56.54349275,15.15378231
5855,5855,seattle,base,supermarket,asian,1.07975,69.86310978,13.31961703
5856,5856,seattle,base,supermarket,asian,1.29572,80.84589037,10.98278059
5857,5857,seattle,base,supermarket,asian,1.51169,87.05563284,6.209742469
5858,5858,seattle,base,supermarket,asian,1.72766,90.80228657,3.74665373
5859,5859,seattle,base,supermarket,asian,1.94363,93.35538852,2.553101949
5860,5860,seattle,base,supermarket,asian,2.1596,95.50635353,2.150965012
5861,5861,seattle,base,supermarket,asian,2.37557,97.05060613,1.544252598
5862,5862,seattle,base,supermarket,asian,2.59154,97.96359726,0.912991127
5863,5863,seattle,base,supermarket,asian,2.80751,98.47211344,0.508516185
5864,5864,seattle,base,supermarket,asian,3.02348,98.81930725,0.347193809
5865,5865,seattle,base,supermarket,asian,3.23945,99.33249944,0.513192196
5866,5866,seattle,base,supermarket,asian,3.45542,99.45875174,0.126252294
5867,5867,seattle,base,supermarket,asian,3.67139,99.69255228,0.233800545
5868,5868,seattle,base,supermarket,asian,3.88736,99.96025391,0.267701624
5869,5869,seattle,base,supermarket,asian,4.10333,99.96025391,0.0
5870,5870,seattle,base,supermarket,asian,4.3193,99.96025391,0.0
5871,5871,seattle,base,supermarket,asian,4.53527,99.96025391,0.0
5872,5872,seattle,base,supermarket,asian,4.75124,99.96492992,0.004676011
5873,5873,seattle,base,supermarket,asian,4.96721,99.96492992,0.0
5874,5874,seattle,base,supermarket,asian,5.18318,99.96492992,0.0
5875,5875,seattle,base,supermarket,asian,5.39915,99.96492992,0.0
5876,5876,seattle,base,supermarket,asian,5.61512,99.96492992,0.0
5877,5877,seattle,base,supermarket,asian,5.83109,99.96492992,0.0
5878,5878,seattle,base,supermarket,asian,6.04706,99.96492992,0.0
5879,5879,seattle,base,supermarket,asian,6.26303,99.96492992,0.0
5880,5880,seattle,base,supermarket,asian,6.479,99.96492992,0.0
5881,5881,seattle,base,supermarket,asian,6.69497,99.96492992,0.0
5882,5882,seattle,base,supermarket,asian,6.91094,99.96492992,0.0
5883,5883,seattle,base,supermarket,asian,7.12691,99.96492992,0.0
5884,5884,seattle,base,supermarket,asian,7.34288,99.96492992,0.0
5885,5885,seattle,base,supermarket,asian,7.55885,99.96492992,0.0
5886,5886,seattle,base,supermarket,asian,7.77482,99.96492992,0.0
5887,5887,seattle,base,supermarket,asian,7.99079,99.96492992,0.0
5888,5888,seattle,base,supermarket,asian,8.20676,99.96492992,0.0
5889,5889,seattle,base,supermarket,asian,8.42273,99.96492992,0.0
5890,5890,seattle,base,supermarket,asian,8.6387,99.96492992,0.0
5891,5891,seattle,base,supermarket,asian,8.85467,99.96492992,0.0
5892,5892,seattle,base,supermarket,asian,9.07064,99.96492992,0.0
5893,5893,seattle,base,supermarket,asian,9.28661,99.96492992,0.0
5894,5894,seattle,base,supermarket,asian,9.50258,99.97194393,0.007014016
5895,5895,seattle,base,supermarket,asian,9.71855,99.97428194,0.002338005
5896,5896,seattle,base,supermarket,asian,9.93452,99.97428194,0.0
5897,5897,seattle,base,supermarket,asian,10.15049,99.97428194,0.0
5898,5898,seattle,base,supermarket,asian,10.36646,99.97428194,0.0
5899,5899,seattle,base,supermarket,asian,10.58243,100.0,0.02571806
5900,5900,seattle,base,supermarket,native_hawaiian,-0.0001,1.533360961,1.533360961
5901,5901,seattle,base,supermarket,native_hawaiian,0.21587,12.30832988,10.77496892
5902,5902,seattle,base,supermarket,native_hawaiian,0.43184,22.54455035,10.23622047
5903,5903,seattle,base,supermarket,native_hawaiian,0.64781,36.34479901,13.80024865
5904,5904,seattle,base,supermarket,native_hawaiian,0.86378,49.15043514,12.80563614
5905,5905,seattle,base,supermarket,native_hawaiian,1.07975,62.82635723,13.67592209
5906,5906,seattle,base,supermarket,native_hawaiian,1.29572,73.97430584,11.14794861
5907,5907,seattle,base,supermarket,native_hawaiian,1.51169,79.98342312,6.009117281
5908,5908,seattle,base,supermarket,native_hawaiian,1.72766,85.90965603,5.926232905
5909,5909,seattle,base,supermarket,native_hawaiian,1.94363,89.30791546,3.398259428
5910,5910,seattle,base,supermarket,native_hawaiian,2.1596,93.49357646,4.185661003
5911,5911,seattle,base,supermarket,native_hawaiian,2.37557,95.27559055,1.78201409
5912,5912,seattle,base,supermarket,native_hawaiian,2.59154,96.43597182,1.160381268
5913,5913,seattle,base,supermarket,native_hawaiian,2.80751,97.09904683,0.66307501
5914,5914,seattle,base,supermarket,native_hawaiian,3.02348,98.13510153,1.036054704
5915,5915,seattle,base,supermarket,native_hawaiian,3.23945,99.00538748,0.870285951
5916,5916,seattle,base,supermarket,native_hawaiian,3.45542,99.00538748,0.0
5917,5917,seattle,base,supermarket,native_hawaiian,3.67139,99.50269374,0.497306258
5918,5918,seattle,base,supermarket,native_hawaiian,3.88736,100.0,0.497306258
5919,5919,seattle,base,supermarket,native_hawaiian,4.10333,100.0,0.0
5920,5920,seattle,base,supermarket,native_hawaiian,4.3193,100.0,0.0
5921,5921,seattle,base,supermarket,native_hawaiian,4.53527,100.0,0.0
5922,5922,seattle,base,supermarket,native_hawaiian,4.75124,100.0,0.0
5923,5923,seattle,base,supermarket,native_hawaiian,4.96721,100.0,0.0
5924,5924,seattle,base,supermarket,native_hawaiian,5.18318,100.0,0.0
5925,5925,seattle,base,supermarket,native_hawaiian,5.39915,100.0,0.0
5926,5926,seattle,base,supermarket,native_hawaiian,5.61512,100.0,0.0
5927,5927,seattle,base,supermarket,native_hawaiian,5.83109,100.0,0.0
5928,5928,seattle,base,supermarket,native_hawaiian,6.04706,100.0,0.0
5929,5929,seattle,base,supermarket,native_hawaiian,6.26303,100.0,0.0
5930,5930,seattle,base,supermarket,native_hawaiian,6.479,100.0,0.0
5931,5931,seattle,base,supermarket,native_hawaiian,6.69497,100.0,0.0
5932,5932,seattle,base,supermarket,native_hawaiian,6.91094,100.0,0.0
5933,5933,seattle,base,supermarket,native_hawaiian,7.12691,100.0,0.0
5934,5934,seattle,base,supermarket,native_hawaiian,7.34288,100.0,0.0
5935,5935,seattle,base,supermarket,native_hawaiian,7.55885,100.0,0.0
5936,5936,seattle,base,supermarket,native_hawaiian,7.77482,100.0,0.0
5937,5937,seattle,base,supermarket,native_hawaiian,7.99079,100.0,0.0
5938,5938,seattle,base,supermarket,native_hawaiian,8.20676,100.0,0.0
5939,5939,seattle,base,supermarket,native_hawaiian,8.42273,100.0,0.0
5940,5940,seattle,base,supermarket,native_hawaiian,8.6387,100.0,0.0
5941,5941,seattle,base,supermarket,native_hawaiian,8.85467,100.0,0.0
5942,5942,seattle,base,supermarket,native_hawaiian,9.07064,100.0,0.0
5943,5943,seattle,base,supermarket,native_hawaiian,9.28661,100.0,0.0
5944,5944,seattle,base,supermarket,native_hawaiian,9.50258,100.0,0.0
5945,5945,seattle,base,supermarket,native_hawaiian,9.71855,100.0,0.0
5946,5946,seattle,base,supermarket,native_hawaiian,9.93452,100.0,0.0
5947,5947,seattle,base,supermarket,native_hawaiian,10.15049,100.0,0.0
5948,5948,seattle,base,supermarket,native_hawaiian,10.36646,100.0,0.0
5949,5949,seattle,base,supermarket,native_hawaiian,10.58243,100.0,0.0
5950,5950,seattle,base,supermarket,latino,-0.0001,2.982815856,2.982815856
5951,5951,seattle,base,supermarket,latino,0.21587,15.41691076,12.4340949
5952,5952,seattle,base,supermarket,latino,0.43184,28.55399336,13.1370826
5953,5953,seattle,base,supermarket,latino,0.64781,42.91642257,14.36242921
5954,5954,seattle,base,supermarket,latino,0.86378,57.16656903,14.25014646
5955,5955,seattle,base,supermarket,latino,1.07975,69.67145089,12.50488186
5956,5956,seattle,base,supermarket,latino,1.29572,79.27162664,9.600175747
5957,5957,seattle,base,supermarket,latino,1.51169,85.20796719,5.936340558
5958,5958,seattle,base,supermarket,latino,1.72766,90.08250342,4.874536223
5959,5959,seattle,base,supermarket,latino,1.94363,92.81390353,2.731400117
5960,5960,seattle,base,supermarket,latino,2.1596,95.40372974,2.589826206
5961,5961,seattle,base,supermarket,latino,2.37557,96.96592462,1.562194884
5962,5962,seattle,base,supermarket,latino,2.59154,98.2791447,1.313220074
5963,5963,seattle,base,supermarket,latino,2.80751,98.83079477,0.551650068
5964,5964,seattle,base,supermarket,latino,3.02348,99.19937512,0.368580355
5965,5965,seattle,base,supermarket,latino,3.23945,99.62165593,0.422280805
5966,5966,seattle,base,supermarket,latino,3.45542,99.68267916,0.061023238
5967,5967,seattle,base,supermarket,latino,3.67139,99.75834798,0.075668815
5968,5968,seattle,base,supermarket,latino,3.88736,99.98779535,0.229447374
5969,5969,seattle,base,supermarket,latino,4.10333,99.98779535,0.0
5970,5970,seattle,base,supermarket,latino,4.3193,99.99267721,0.004881859
5971,5971,seattle,base,supermarket,latino,4.53527,99.99267721,0.0
5972,5972,seattle,base,supermarket,latino,4.75124,99.99511814,0.00244093
5973,5973,seattle,base,supermarket,latino,4.96721,99.99511814,0.0
5974,5974,seattle,base,supermarket,latino,5.18318,99.99511814,0.0
5975,5975,seattle,base,supermarket,latino,5.39915,99.99511814,0.0
5976,5976,seattle,base,supermarket,latino,5.61512,99.99511814,0.0
5977,5977,seattle,base,supermarket,latino,5.83109,99.99511814,0.0
5978,5978,seattle,base,supermarket,latino,6.04706,99.99511814,0.0
5979,5979,seattle,base,supermarket,latino,6.26303,99.99511814,0.0
5980,5980,seattle,base,supermarket,latino,6.479,99.99511814,0.0
5981,5981,seattle,base,supermarket,latino,6.69497,99.99511814,0.0
5982,5982,seattle,base,supermarket,latino,6.91094,99.99511814,0.0
5983,5983,seattle,base,supermarket,latino,7.12691,99.99511814,0.0
5984,5984,seattle,base,supermarket,latino,7.34288,99.99511814,0.0
5985,5985,seattle,base,supermarket,latino,7.55885,99.99511814,0.0
5986,5986,seattle,base,supermarket,latino,7.77482,99.99511814,0.0
5987,5987,seattle,base,supermarket,latino,7.99079,99.99511814,0.0
5988,5988,seattle,base,supermarket,latino,8.20676,99.99511814,0.0
5989,5989,seattle,base,supermarket,latino,8.42273,99.99511814,0.0
5990,5990,seattle,base,supermarket,latino,8.6387,99.99511814,0.0
5991,5991,seattle,base,supermarket,latino,8.85467,99.99511814,0.0
5992,5992,seattle,base,supermarket,latino,9.07064,99.99511814,0.0
5993,5993,seattle,base,supermarket,latino,9.28661,99.99511814,0.0
5994,5994,seattle,base,supermarket,latino,9.50258,99.99511814,0.0
5995,5995,seattle,base,supermarket,latino,9.71855,99.99511814,0.0
5996,5996,seattle,base,supermarket,latino,9.93452,99.99511814,0.0
5997,5997,seattle,base,supermarket,latino,10.15049,99.99511814,0.0
5998,5998,seattle,base,supermarket,latino,10.36646,99.99511814,0.0
5999,5999,seattle,base,supermarket,latino,10.58243,100.0,0.004881859
6000,6000,seattle,base,supermarket,african_american,-0.0001,3.063408271,3.063408271
6001,6001,seattle,base,supermarket,african_american,0.21587,14.24495037,11.1815421
6002,6002,seattle,base,supermarket,african_american,0.43184,27.39131321,13.14636284
6003,6003,seattle,base,supermarket,african_american,0.64781,40.59066914,13.19935593
6004,6004,seattle,base,supermarket,african_american,0.86378,54.3077268,13.71705766
6005,6005,seattle,base,supermarket,african_american,1.07975,67.3297597,13.0220329
6006,6006,seattle,base,supermarket,african_american,1.29572,79.15740986,11.82765016
6007,6007,seattle,base,supermarket,african_american,1.51169,86.31147708,7.15406722
6008,6008,seattle,base,supermarket,african_american,1.72766,91.64951185,5.338034772
6009,6009,seattle,base,supermarket,african_american,1.94363,94.30324277,2.653730917
6010,6010,seattle,base,supermarket,african_american,2.1596,96.36182052,2.058577747
6011,6011,seattle,base,supermarket,african_american,2.37557,97.75798463,1.396164116
6012,6012,seattle,base,supermarket,african_american,2.59154,98.68332552,0.925340888
6013,6013,seattle,base,supermarket,african_american,2.80751,99.10319385,0.419868333
6014,6014,seattle,base,supermarket,african_american,3.02348,99.35593013,0.252736278
6015,6015,seattle,base,supermarket,african_american,3.23945,99.71872898,0.36279885
6016,6016,seattle,base,supermarket,african_american,3.45542,99.82675336,0.108024377
6017,6017,seattle,base,supermarket,african_american,3.67139,99.89809021,0.071336853
6018,6018,seattle,base,supermarket,african_american,3.88736,99.99184722,0.093757006
6019,6019,seattle,base,supermarket,african_american,4.10333,99.99184722,0.0
6020,6020,seattle,base,supermarket,african_american,4.3193,99.99388541,0.002038196
6021,6021,seattle,base,supermarket,african_american,4.53527,99.99388541,0.0
6022,6022,seattle,base,supermarket,african_american,4.75124,99.99388541,0.0
6023,6023,seattle,base,supermarket,african_american,4.96721,99.99388541,0.0
6024,6024,seattle,base,supermarket,african_american,5.18318,99.99388541,0.0
6025,6025,seattle,base,supermarket,african_american,5.39915,99.99388541,0.0
6026,6026,seattle,base,supermarket,african_american,5.61512,99.99388541,0.0
6027,6027,seattle,base,supermarket,african_american,5.83109,99.99388541,0.0
6028,6028,seattle,base,supermarket,african_american,6.04706,99.99388541,0.0
6029,6029,seattle,base,supermarket,african_american,6.26303,99.99388541,0.0
6030,6030,seattle,base,supermarket,african_american,6.479,99.99388541,0.0
6031,6031,seattle,base,supermarket,african_american,6.69497,99.99388541,0.0
6032,6032,seattle,base,supermarket,african_american,6.91094,99.99388541,0.0
6033,6033,seattle,base,supermarket,african_american,7.12691,99.99388541,0.0
6034,6034,seattle,base,supermarket,african_american,7.34288,99.99388541,0.0
6035,6035,seattle,base,supermarket,african_american,7.55885,99.99388541,0.0
6036,6036,seattle,base,supermarket,african_american,7.77482,99.99388541,0.0
6037,6037,seattle,base,supermarket,african_american,7.99079,99.99388541,0.0
6038,6038,seattle,base,supermarket,african_american,8.20676,99.99388541,0.0
6039,6039,seattle,base,supermarket,african_american,8.42273,99.99388541,0.0
6040,6040,seattle,base,supermarket,african_american,8.6387,99.99388541,0.0
6041,6041,seattle,base,supermarket,african_american,8.85467,99.99388541,0.0
6042,6042,seattle,base,supermarket,african_american,9.07064,99.99388541,0.0
6043,6043,seattle,base,supermarket,african_american,9.28661,99.99388541,0.0
6044,6044,seattle,base,supermarket,african_american,9.50258,100.0,0.006114587
6045,6045,seattle,base,supermarket,african_american,9.71855,100.0,0.0
6046,6046,seattle,base,supermarket,african_american,9.93452,100.0,0.0
6047,6047,seattle,base,supermarket,african_american,10.15049,100.0,0.0
6048,6048,seattle,base,supermarket,african_american,10.36646,100.0,0.0
6049,6049,seattle,base,supermarket,african_american,10.58243,100.0,0.0
6050,6050,seattle,base,primary_school,all,-0.0004,1.403848029,1.403848029
6051,6051,seattle,base,primary_school,all,0.220382,8.309012318,6.905164289
6052,6052,seattle,base,primary_school,all,0.441164,21.83821379,13.52920147
6053,6053,seattle,base,primary_school,all,0.661946,38.54220157,16.70398778
6054,6054,seattle,base,primary_school,all,0.882728,55.19565147,16.6534499
6055,6055,seattle,base,primary_school,all,1.10351,69.6535474,14.45789593
6056,6056,seattle,base,primary_school,all,1.324292,81.46543599,11.81188859
6057,6057,seattle,base,primary_school,all,1.545074,89.00321752,7.537781533
6058,6058,seattle,base,primary_school,all,1.765856,92.57726933,3.574051805
6059,6059,seattle,base,primary_school,all,1.986638,95.47092853,2.893659202
6060,6060,seattle,base,primary_school,all,2.20742,97.24316682,1.772238292
6061,6061,seattle,base,primary_school,all,2.428202,98.5204264,1.277259579
6062,6062,seattle,base,primary_school,all,2.648984,99.25411941,0.733693003
6063,6063,seattle,base,primary_school,all,2.869766,99.49250869,0.238389288
6064,6064,seattle,base,primary_school,all,3.090548,99.55653417,0.06402548
6065,6065,seattle,base,primary_school,all,3.31133,99.66882252,0.112288342
6066,6066,seattle,base,primary_school,all,3.532112,99.66979752,0.000975007
6067,6067,seattle,base,primary_school,all,3.752894,99.68653515,0.016737626
6068,6068,seattle,base,primary_school,all,3.973676,99.76177321,0.075238064
6069,6069,seattle,base,primary_school,all,4.194458,99.82173616,0.05996295
6070,6070,seattle,base,primary_school,all,4.41524,99.84286132,0.021125158
6071,6071,seattle,base,primary_school,all,4.636022,99.84546134,0.00260002
6072,6072,seattle,base,primary_school,all,4.856804,99.84546134,0.0
6073,6073,seattle,base,primary_school,all,5.077586,99.84611135,0.000650005
6074,6074,seattle,base,primary_school,all,5.298368,99.91176184,0.065650492
6075,6075,seattle,base,primary_school,all,5.51915,99.9866749,0.074913062
6076,6076,seattle,base,primary_school,all,5.739932,99.9866749,0.0
6077,6077,seattle,base,primary_school,all,5.960714,99.9866749,0.0
6078,6078,seattle,base,primary_school,all,6.181496,99.9866749,0.0
6079,6079,seattle,base,primary_school,all,6.402278,99.9866749,0.0
6080,6080,seattle,base,primary_school,all,6.62306,99.9866749,0.0
6081,6081,seattle,base,primary_school,all,6.843842,99.9866749,0.0
6082,6082,seattle,base,primary_school,all,7.064624,99.9866749,0.0
6083,6083,seattle,base,primary_school,all,7.285406,99.9866749,0.0
6084,6084,seattle,base,primary_school,all,7.506188,99.9866749,0.0
6085,6085,seattle,base,primary_school,all,7.72697,99.9866749,0.0
6086,6086,seattle,base,primary_school,all,7.947752,99.9866749,0.0
6087,6087,seattle,base,primary_school,all,8.168534,99.9866749,0.0
6088,6088,seattle,base,primary_school,all,8.389316,99.9866749,0.0
6089,6089,seattle,base,primary_school,all,8.610098,99.9866749,0.0
6090,6090,seattle,base,primary_school,all,8.83088,99.9866749,0.0
6091,6091,seattle,base,primary_school,all,9.051662,99.9866749,0.0
6092,6092,seattle,base,primary_school,all,9.272444,99.9866749,0.0
6093,6093,seattle,base,primary_school,all,9.493226,99.9866749,0.0
6094,6094,seattle,base,primary_school,all,9.714008,99.99203744,0.00536254
6095,6095,seattle,base,primary_school,all,9.93479,99.99447496,0.002437518
6096,6096,seattle,base,primary_school,all,10.155572,99.99447496,0.0
6097,6097,seattle,base,primary_school,all,10.376354,99.99447496,0.0
6098,6098,seattle,base,primary_school,all,10.597136,99.99447496,0.0
6099,6099,seattle,base,primary_school,all,10.817918,100.0,0.005525041
6100,6100,seattle,base,primary_school,white,-0.0004,1.454156004,1.454156004
6101,6101,seattle,base,primary_school,white,0.220382,8.599791895,7.145635892
6102,6102,seattle,base,primary_school,white,0.441164,22.51047555,13.91068365
6103,6103,seattle,base,primary_school,white,0.661946,39.03981177,16.52933622
6104,6104,seattle,base,primary_school,white,0.882728,55.40767926,16.36786749
6105,6105,seattle,base,primary_school,white,1.10351,69.41327559,14.00559633
6106,6106,seattle,base,primary_school,white,1.324292,81.10136206,11.68808647
6107,6107,seattle,base,primary_school,white,1.545074,88.68359628,7.582234221
6108,6108,seattle,base,primary_school,white,1.765856,92.3228531,3.639256822
6109,6109,seattle,base,primary_school,white,1.986638,95.33615493,3.013301836
6110,6110,seattle,base,primary_school,white,2.20742,97.14512032,1.808965381
6111,6111,seattle,base,primary_school,white,2.428202,98.46171152,1.316591205
6112,6112,seattle,base,primary_school,white,2.648984,99.21515416,0.753442635
6113,6113,seattle,base,primary_school,white,2.869766,99.47669132,0.261537164
6114,6114,seattle,base,primary_school,white,3.090548,99.55519934,0.07850802
6115,6115,seattle,base,primary_school,white,3.31133,99.66862585,0.113426512
6116,6116,seattle,base,primary_school,white,3.532112,99.66932891,0.000703057
6117,6117,seattle,base,primary_school,white,3.752894,99.678703,0.009374092
6118,6118,seattle,base,primary_school,white,3.973676,99.76283548,0.084132475
6119,6119,seattle,base,primary_school,white,4.194458,99.82915718,0.0663217
6120,6120,seattle,base,primary_school,white,4.41524,99.85235805,0.023200877
6121,6121,seattle,base,primary_school,white,4.636022,99.85423287,0.001874818
6122,6122,seattle,base,primary_school,white,4.856804,99.85423287,0.0
6123,6123,seattle,base,primary_school,white,5.077586,99.85423287,0.0
6124,6124,seattle,base,primary_school,white,5.298368,99.91774234,0.063509473
6125,6125,seattle,base,primary_school,white,5.51915,99.98945415,0.071711803
6126,6126,seattle,base,primary_school,white,5.739932,99.98945415,0.0
6127,6127,seattle,base,primary_school,white,5.960714,99.98945415,0.0
6128,6128,seattle,base,primary_school,white,6.181496,99.98945415,0.0
6129,6129,seattle,base,primary_school,white,6.402278,99.98945415,0.0
6130,6130,seattle,base,primary_school,white,6.62306,99.98945415,0.0
6131,6131,seattle,base,primary_school,white,6.843842,99.98945415,0.0
6132,6132,seattle,base,primary_school,white,7.064624,99.98945415,0.0
6133,6133,seattle,base,primary_school,white,7.285406,99.98945415,0.0
6134,6134,seattle,base,primary_school,white,7.506188,99.98945415,0.0
6135,6135,seattle,base,primary_school,white,7.72697,99.98945415,0.0
6136,6136,seattle,base,primary_school,white,7.947752,99.98945415,0.0
6137,6137,seattle,base,primary_school,white,8.168534,99.98945415,0.0
6138,6138,seattle,base,primary_school,white,8.389316,99.98945415,0.0
6139,6139,seattle,base,primary_school,white,8.610098,99.98945415,0.0
6140,6140,seattle,base,primary_school,white,8.83088,99.98945415,0.0
6141,6141,seattle,base,primary_school,white,9.051662,99.98945415,0.0
6142,6142,seattle,base,primary_school,white,9.272444,99.98945415,0.0
6143,6143,seattle,base,primary_school,white,9.493226,99.98945415,0.0
6144,6144,seattle,base,primary_school,white,9.714008,99.9946099,0.005155751
6145,6145,seattle,base,primary_school,white,9.93479,99.99765648,0.00304658
6146,6146,seattle,base,primary_school,white,10.155572,99.99765648,0.0
6147,6147,seattle,base,primary_school,white,10.376354,99.99765648,0.0
6148,6148,seattle,base,primary_school,white,10.597136,99.99765648,0.0
6149,6149,seattle,base,primary_school,white,10.817918,100.0,0.002343523
6150,6150,seattle,base,primary_school,american_indian,-0.0004,1.291248207,1.291248207
6151,6151,seattle,base,primary_school,american_indian,0.220382,6.968641115,5.677392908
6152,6152,seattle,base,primary_school,american_indian,0.441164,18.50789096,11.53924985
6153,6153,seattle,base,primary_school,american_indian,0.661946,33.34699734,14.83910637
6154,6154,seattle,base,primary_school,american_indian,0.882728,50.80959213,17.46259479
6155,6155,seattle,base,primary_school,american_indian,1.10351,66.05861857,15.24902644
6156,6156,seattle,base,primary_school,american_indian,1.324292,79.31953269,13.26091412
6157,6157,seattle,base,primary_school,american_indian,1.545074,86.53412585,7.214593154
6158,6158,seattle,base,primary_school,american_indian,1.765856,90.30539045,3.771264603
6159,6159,seattle,base,primary_school,american_indian,1.986638,93.37979094,3.074400492
6160,6160,seattle,base,primary_school,american_indian,2.20742,95.42939127,2.049600328
6161,6161,seattle,base,primary_school,american_indian,2.428202,97.66345563,2.234064357
6162,6162,seattle,base,primary_school,american_indian,2.648984,98.93420783,1.270752203
6163,6163,seattle,base,primary_school,american_indian,2.869766,99.4056159,0.471408075
6164,6164,seattle,base,primary_school,american_indian,3.090548,99.48759992,0.081984013
6165,6165,seattle,base,primary_school,american_indian,3.31133,99.54908793,0.06148801
6166,6166,seattle,base,primary_school,american_indian,3.532112,99.54908793,0.0
6167,6167,seattle,base,primary_school,american_indian,3.752894,99.54908793,0.0
6168,6168,seattle,base,primary_school,american_indian,3.973676,99.65156794,0.102480016
6169,6169,seattle,base,primary_school,american_indian,4.194458,99.71305595,0.06148801
6170,6170,seattle,base,primary_school,american_indian,4.41524,99.77454396,0.06148801
6171,6171,seattle,base,primary_school,american_indian,4.636022,99.81553597,0.040992007
6172,6172,seattle,base,primary_school,american_indian,4.856804,99.81553597,0.0
6173,6173,seattle,base,primary_school,american_indian,5.077586,99.87702398,0.06148801
6174,6174,seattle,base,primary_school,american_indian,5.298368,99.93851199,0.06148801
6175,6175,seattle,base,primary_school,american_indian,5.51915,100.0,0.06148801
6176,6176,seattle,base,primary_school,american_indian,5.739932,100.0,0.0
6177,6177,seattle,base,primary_school,american_indian,5.960714,100.0,0.0
6178,6178,seattle,base,primary_school,american_indian,6.181496,100.0,0.0
6179,6179,seattle,base,primary_school,american_indian,6.402278,100.0,0.0
6180,6180,seattle,base,primary_school,american_indian,6.62306,100.0,0.0
6181,6181,seattle,base,primary_school,american_indian,6.843842,100.0,0.0
6182,6182,seattle,base,primary_school,american_indian,7.064624,100.0,0.0
6183,6183,seattle,base,primary_school,american_indian,7.285406,100.0,0.0
6184,6184,seattle,base,primary_school,american_indian,7.506188,100.0,0.0
6185,6185,seattle,base,primary_school,american_indian,7.72697,100.0,0.0
6186,6186,seattle,base,primary_school,american_indian,7.947752,100.0,0.0
6187,6187,seattle,base,primary_school,american_indian,8.168534,100.0,0.0
6188,6188,seattle,base,primary_school,american_indian,8.389316,100.0,0.0
6189,6189,seattle,base,primary_school,american_indian,8.610098,100.0,0.0
